datetime,AREX,WLL,cash,commission,total,returns,equity_curve,drawdown
2019-05-02 14:37:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 14:38:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 14:39:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 14:41:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 14:42:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 14:43:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 14:44:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 14:45:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 14:46:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 14:47:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 14:48:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 14:49:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 14:50:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 14:51:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 14:56:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 14:57:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:02:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:04:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:05:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:08:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:10:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:17:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:20:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:22:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:23:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:24:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:27:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:28:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:30:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:31:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:32:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:33:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:34:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:35:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:36:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:40:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:42:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:43:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:45:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:49:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:55:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 15:57:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:00:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:01:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:02:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:03:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:08:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:09:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:10:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:15:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:16:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:17:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:18:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:19:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:21:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:22:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:25:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:28:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:31:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:32:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:33:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:35:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:39:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:40:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:42:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:43:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:52:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:53:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:54:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:55:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 16:57:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:00:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:04:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:07:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:09:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:10:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:12:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:17:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:18:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:19:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:20:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:21:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:22:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:24:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:25:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:33:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:35:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:38:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:42:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:43:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:44:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:48:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:49:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:51:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:53:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:54:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 17:57:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:00:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:02:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:03:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:05:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:06:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:07:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:08:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:09:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:10:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:11:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:12:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:13:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:16:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:17:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:19:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:21:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:22:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:24:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:27:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:28:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:29:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:30:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:31:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:33:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:36:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:37:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:40:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:42:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:44:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:45:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:46:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:47:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:48:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:49:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:50:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:51:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:52:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:53:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:54:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:55:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:56:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:57:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:58:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 18:59:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:03:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:04:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:06:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:07:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:08:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:09:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:12:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:13:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:14:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:15:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:16:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:18:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:21:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:23:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:25:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:26:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:27:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:28:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:29:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:33:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:34:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:35:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:36:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:37:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:38:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:39:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:40:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:41:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:44:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:45:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:46:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:47:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:48:00,0.0,0.0,10159.79,5.2,10159.79,0.0,1.0159789999999995,0.0010630000000000361
2019-05-02 19:49:00,31.290000000000003,-2320.0,12455.900000000001,7.8,10167.190000000002,0.0007283615114093145,1.0167189999999997,0.0003229999999998512
2019-05-02 19:50:00,31.31,-2317.0,12455.900000000001,7.8,10170.210000000001,0.00029703389038648886,1.0170209999999995,2.1000000000048757e-05
2019-05-02 19:51:00,31.6,-2320.0,12455.900000000001,7.8,10167.500000000002,-0.00026646450761580454,1.0167499999999996,0.00029199999999995896
2019-05-02 19:52:00,31.6,-2317.0,12455.900000000001,7.8,10170.500000000002,0.0002950577821489997,1.0170499999999996,0.0
2019-05-02 19:53:00,31.6,-2318.0,12455.900000000001,7.8,10169.500000000002,-9.832358291139709e-05,1.0169499999999996,9.999999999998899e-05
2019-05-02 19:54:00,31.319999999999997,-2318.0,12455.900000000001,7.8,10169.220000000001,-2.7533310388960786e-05,1.0169219999999994,0.000128000000000128
2019-05-02 19:55:00,31.319999999999997,-2318.0,12455.900000000001,7.8,10169.220000000001,0.0,1.0169219999999994,0.000128000000000128
2019-05-02 19:56:00,31.3,-2318.0,12455.900000000001,7.8,10169.2,-1.966719178070342e-06,1.0169199999999994,0.00013000000000018552
2019-05-02 19:57:00,31.3,-2315.0,12455.900000000001,7.8,10172.2,0.00029500845690910715,1.0172199999999993,0.0
2019-05-02 19:58:00,31.0,-2311.0,12455.900000000001,7.8,10175.900000000001,0.00036373645819010036,1.0175899999999996,0.0
2019-05-03 13:30:00,33.410000000000004,-2324.0,12455.900000000001,7.8,10165.310000000001,-0.0010406941892118216,1.0165309999999994,0.0010590000000001432
2019-05-03 13:31:00,31.81,-2325.0,12455.900000000001,7.8,10162.710000000001,-0.00025577183578273655,1.0162709999999993,0.0013190000000002922
2019-05-03 13:32:00,32.81,-2333.0,12455.900000000001,7.8,10155.710000000001,-0.0006887926547151091,1.0155709999999993,0.002019000000000215
2019-05-03 13:34:00,32.7,-2332.0,12455.900000000001,7.8,10156.600000000002,8.76354287391301e-05,1.0156599999999993,0.0019300000000002093
2019-05-03 13:35:00,32.65,-2336.0,12455.900000000001,7.8,10152.550000000001,-0.0003987554890416689,1.0152549999999994,0.002335000000000198
2019-05-03 13:41:00,31.009999999999998,-2284.0,12455.900000000001,7.8,10202.910000000002,0.004960330163358062,1.0202909999999994,0.0
2019-05-03 13:45:00,31.96,-2288.0,12455.900000000001,7.8,10199.86,-0.00029893432363914396,1.0199859999999994,0.0003049999999999997
2019-05-03 13:46:00,31.259999999999998,-2277.0,12455.900000000001,7.8,10210.160000000002,0.0010098177818127496,1.0210159999999995,0.0
2019-05-03 13:47:00,31.990000000000002,-2273.0,12455.900000000001,7.8,10214.890000000001,0.0004632640428750001,1.0214889999999996,0.0
2019-05-03 13:48:00,32.0,-2286.0,12455.900000000001,7.8,10201.900000000001,-0.0012716730185052816,1.0201899999999997,0.001298999999999939
2019-05-03 13:49:00,32.01,-2292.0,12455.900000000001,7.8,10195.910000000002,-0.0005871455317146834,1.0195909999999997,0.0018979999999999553
2019-05-03 13:50:00,32.6,-2304.0,12455.900000000001,7.8,10184.500000000002,-0.0011190761785853098,1.0184499999999996,0.003039000000000014
2019-05-03 13:51:00,31.3,-2306.0,12455.900000000001,7.8,10181.2,-0.00032402179783008744,1.0181199999999997,0.0033689999999999554
2019-05-03 13:59:00,31.330000000000002,-2312.0,12455.900000000001,7.8,10175.230000000001,-0.0005863748870466035,1.0175229999999997,0.003965999999999914
2019-05-03 14:00:00,31.990000000000002,-2309.0,12455.900000000001,7.8,10178.890000000001,0.0003596970289614365,1.0178889999999996,0.0036000000000000476
2019-05-03 14:01:00,0.0,0.0,10176.29,10.4,10176.29,-0.0002554306019615371,1.0176289999999997,0.0038599999999999746
2019-05-03 14:02:00,0.0,0.0,10176.29,10.4,10176.29,0.0,1.0176289999999997,0.0038599999999999746
2019-05-03 14:04:00,0.0,0.0,10176.29,10.4,10176.29,0.0,1.0176289999999997,0.0038599999999999746
2019-05-03 14:05:00,0.0,0.0,10176.29,10.4,10176.29,0.0,1.0176289999999997,0.0038599999999999746
2019-05-03 14:06:00,30.0,-2322.0,12466.68,13.000000000000002,10174.68,-0.0001582109000431986,1.0174679999999996,0.004021000000000052
2019-05-03 14:07:00,30.11,-2325.0,12466.68,13.000000000000002,10171.79,-0.0002840384169329191,1.0171789999999996,0.004310000000000036
2019-05-03 14:08:00,30.11,-2320.0,12466.68,13.000000000000002,10176.79,0.0004915555669160465,1.0176789999999998,0.003809999999999869
2019-05-03 14:09:00,30.11,-2327.0,12466.68,13.000000000000002,10169.79,-0.0006878396822573851,1.0169789999999999,0.004509999999999792
2019-05-03 14:10:00,30.12,-2325.0,12466.68,13.000000000000002,10171.800000000001,0.00019764419914269915,1.0171799999999998,0.004308999999999896
2019-05-03 14:11:00,30.930000000000003,-2327.0,12466.68,13.000000000000002,10170.61,-0.00011699010991172987,1.0170609999999998,0.0044279999999998765
2019-05-03 14:12:00,30.990000000000002,-2324.0,12466.68,13.000000000000002,10173.67,0.00030086690965425156,1.0173669999999997,0.004121999999999959
2019-05-03 14:13:00,30.9,-2323.0,12466.68,13.000000000000002,10174.58,8.944658122378435e-05,1.0174579999999995,0.004031000000000118
2019-05-03 14:15:00,30.97,-2327.0,12466.68,13.000000000000002,10170.65,-0.00038625673000758365,1.0170649999999994,0.0044240000000002055
2019-05-03 14:16:00,30.919999999999998,-2330.0,12466.68,13.000000000000002,10167.6,-0.0002998825050511966,1.0167599999999994,0.004729000000000205
2019-05-03 14:17:00,30.97,-2331.0,12466.68,13.000000000000002,10166.65,-9.343404539918776e-05,1.0166649999999993,0.0048240000000003835
2019-05-03 14:18:00,30.509999999999998,-2338.0,12466.68,13.000000000000002,10159.19,-0.0007337716947075634,1.0159189999999994,0.005570000000000297
2019-05-03 14:19:00,30.98,-2342.0,12466.68,13.000000000000002,10155.66,-0.00034746864661461263,1.0155659999999993,0.005923000000000345
2019-05-03 14:20:00,30.98,-2336.0,12466.68,13.000000000000002,10161.66,0.000590803551910879,1.0161659999999992,0.005323000000000411
2019-05-03 14:23:00,30.509999999999998,-2338.0,12466.68,13.000000000000002,10159.19,-0.00024307052194216805,1.0159189999999994,0.005570000000000297
2019-05-03 14:24:00,30.98,-2345.0,12466.68,13.000000000000002,10152.66,-0.0006427677797148368,1.0152659999999993,0.006223000000000312
2019-05-03 14:25:00,30.98,-2352.0,12466.68,13.000000000000002,10145.66,-0.0006894744825494126,1.0145659999999994,0.0069230000000002345
2019-05-03 14:26:00,30.509999999999998,-2348.0,12466.68,13.000000000000002,10149.19,0.00034793202216509833,1.0149189999999995,0.006570000000000187
2019-05-03 14:28:00,30.509999999999998,-2350.0,12466.68,13.000000000000002,10147.19,-0.0001970600609506601,1.0147189999999995,0.006770000000000165
2019-05-03 14:29:00,30.509999999999998,-2346.0,12466.68,13.000000000000002,10151.19,0.00039419780254434933,1.0151189999999994,0.006370000000000209
2019-05-03 14:30:00,30.509999999999998,-2339.0,12466.68,13.000000000000002,10158.19,0.0006895743257686604,1.0158189999999994,0.005670000000000286
2019-05-03 14:32:00,30.98,-2341.0,12466.68,13.000000000000002,10156.66,-0.0001506173836087754,1.0156659999999993,0.005823000000000356
2019-05-03 14:33:00,30.5,-2342.0,12466.68,13.000000000000002,10155.18,-0.0001457171944320157,1.0155179999999993,0.005971000000000393
2019-05-03 14:34:00,30.98,-2347.0,12466.68,13.000000000000002,10150.66,-0.0004450930461105118,1.0150659999999991,0.006423000000000512
2019-05-03 14:35:00,30.509999999999998,-2341.0,12466.68,13.000000000000002,10156.19,0.0005447921612979911,1.0156189999999992,0.005870000000000486
