"Date","Time","Open","High","Low","Close","Total Ticks"
10-24-2010,21:00:00,0.98145,0.99745,0.98145,0.99051,73537
10-25-2010,21:00:00,0.99051,0.99275,0.98149,0.98541,93463
10-26-2010,21:00:00,0.98541,0.9869,0.96517,0.97205,100129
10-27-2010,21:00:00,0.97205,0.98202,0.9717,0.97896,84427
10-28-2010,21:00:00,0.97896,0.98224,0.96784,0.98014,90254
10-31-2010,21:00:00,0.98014,0.99149,0.98014,0.98713,62964
11-01-2010,21:00:00,0.98713,1.00236,0.9866,0.99951,82035
11-02-2010,21:00:00,0.99951,1.00638,0.9894,1.0061,86600
11-03-2010,21:00:00,1.0061,1.01764,1.0022,1.01499,86934
11-04-2010,21:00:00,1.01499,1.0183,1.00857,1.01516,83738
11-07-2010,22:00:00,1.01516,1.01666,1.00796,1.01365,68447
11-08-2010,22:00:00,1.01365,1.01739,0.99991,1.00356,99786
11-09-2010,22:00:00,1.00356,1.00724,0.99758,1.00536,110280
11-10-2010,22:00:00,1.00536,1.01001,0.99565,0.99781,86693
11-11-2010,22:00:00,0.99781,1.0004,0.98258,0.98679,115470
11-14-2010,22:00:00,0.98679,0.99202,0.9813,0.98528,85831
11-15-2010,22:00:00,0.98528,0.98937,0.97249,0.97663,106922
11-16-2010,22:00:00,0.97663,0.98348,0.97263,0.97968,86580
11-17-2010,22:00:00,0.97968,0.99058,0.9788,0.98998,79744
11-18-2010,22:00:00,0.98998,0.99123,0.98135,0.98578,71461
11-21-2010,22:00:00,0.98578,0.99548,0.98236,0.98859,70624
11-22-2010,22:00:00,0.98859,0.98898,0.97088,0.97228,101041
11-23-2010,22:00:00,0.97228,0.98536,0.97197,0.98173,97683
11-24-2010,22:00:00,0.98173,0.98508,0.97619,0.98083,60652
11-25-2010,22:00:00,0.98083,0.98189,0.96131,0.96445,85981
11-28-2010,22:00:00,0.96445,0.96995,0.95669,0.96318,94947
11-29-2010,22:00:00,0.96318,0.96612,0.95443,0.95874,98729
11-30-2010,22:00:00,0.95874,0.96986,0.95378,0.96838,97688
12-01-2010,22:00:00,0.96838,0.97788,0.96253,0.977,92734
12-02-2010,22:00:00,0.977,0.9939,0.974,0.99237,77876
12-05-2010,22:00:00,0.99237,0.99275,0.98499,0.99002,65814
12-06-2010,22:00:00,0.99002,0.99657,0.98233,0.98288,80624
12-07-2010,22:00:00,0.98288,0.98567,0.97529,0.97963,86823
12-08-2010,22:00:00,0.97963,0.98846,0.97765,0.9838,81359
12-09-2010,22:00:00,0.9838,0.98974,0.98286,0.98526,62274
12-12-2010,22:00:00,0.98526,0.99848,0.98339,0.99611,54207
12-13-2010,22:00:00,0.99611,1.00297,0.99431,0.99908,75450
12-14-2010,22:00:00,0.99908,0.99957,0.98411,0.98697,78394
12-15-2010,22:00:00,0.98697,0.99074,0.98314,0.99027,70391
12-16-2010,22:00:00,0.99027,0.9927,0.98409,0.98828,61077
12-19-2010,22:00:00,0.98828,0.99498,0.98636,0.99352,61273
12-20-2010,22:00:00,0.99352,0.99934,0.99185,0.99787,56217
12-21-2010,22:00:00,0.99787,1.00114,0.99512,0.99901,52500
12-22-2010,22:00:00,0.99901,1.00668,0.99869,1.0043,42826
12-23-2010,22:00:00,1.0043,1.00505,1.00219,1.00438,8925
12-26-2010,22:00:00,1.00438,1.00579,0.99885,1.00492,24018
12-27-2010,22:00:00,1.00492,1.01526,1.00418,1.01038,50310
12-28-2010,22:00:00,1.01038,1.01836,1.00891,1.018,43609
12-29-2010,22:00:00,1.018,1.01985,1.0119,1.01724,41309
12-30-2010,22:00:00,1.01724,1.02573,1.01517,1.02347,23636
01-02-2011,22:00:00,1.02347,1.02347,1.01559,1.0168,7257
01-03-2011,22:00:00,1.0168,1.01716,1.00288,1.00526,60745
01-04-2011,22:00:00,1.00526,1.00764,0.99608,0.99949,72899
01-05-2011,22:00:00,0.99949,1.00153,0.99332,0.9944,63436
01-06-2011,22:00:00,0.9944,0.99928,0.99079,0.99658,68528
01-09-2011,22:00:00,0.99658,0.99828,0.98834,0.99566,63623
01-10-2011,22:00:00,0.99566,0.99566,0.9821,0.98726,76917
01-11-2011,22:00:00,0.98726,0.99661,0.98048,0.99658,77105
01-12-2011,22:00:00,0.99658,1.00201,0.99202,0.99752,72212
01-13-2011,22:00:00,0.99752,0.99938,0.98566,0.98958,67882
01-16-2011,22:00:00,0.98958,0.99468,0.98958,0.99395,1689
01-17-2011,22:00:00,0.99395,1.00054,0.98981,0.99948,69493
01-18-2011,22:00:00,0.99948,1.00774,0.99628,1.00088,74714
01-19-2011,22:00:00,1.00088,1.00088,0.98328,0.98695,77808
01-20-2011,22:00:00,0.98695,0.99184,0.984,0.98993,57513
01-23-2011,22:00:00,0.98993,1.0022,0.9864,0.99743,52749
01-24-2011,22:00:00,0.99743,0.99934,0.98899,0.99666,78922
01-25-2011,22:00:00,0.99666,0.99982,0.99298,0.99954,66512
01-26-2011,22:00:00,0.99954,1.00015,0.98766,0.99201,72917
01-27-2011,22:00:00,0.99201,0.99869,0.98842,0.99285,68548
01-30-2011,22:00:00,0.99285,0.99898,0.98669,0.99733,69048
01-31-2011,22:00:00,0.99733,1.01484,0.9964,1.01123,75641
02-01-2011,22:00:00,1.01123,1.01341,1.00557,1.01032,60913
02-02-2011,22:00:00,1.01032,1.01635,1.00831,1.01558,64878
02-03-2011,22:00:00,1.01558,1.02004,1.01117,1.01398,62084
02-06-2011,22:00:00,1.01398,1.01613,1.01074,1.01351,57111
02-07-2011,22:00:00,1.01351,1.01898,1.01147,1.01472,64706
02-08-2011,22:00:00,1.01472,1.01525,1.00887,1.01248,63663
02-09-2011,22:00:00,1.01248,1.0142,1.00098,1.00458,67213
02-10-2011,22:00:00,1.00458,1.00475,0.99609,1.00194,61122
02-13-2011,22:00:00,1.00194,1.00744,0.9983,1.00324,53810
02-14-2011,22:00:00,1.00324,1.00585,0.99437,0.99668,59925
02-15-2011,22:00:00,0.99668,1.00564,0.99597,1.00365,74506
02-16-2011,22:00:00,1.00365,1.013,1.00186,1.01212,55799
02-17-2011,22:00:00,1.01212,1.01583,1.00889,1.01468,50807
02-20-2011,22:00:00,1.01468,1.01574,1.00738,1.00966,30453
02-21-2011,22:00:00,1.00966,1.01,0.99676,0.99917,72282
02-22-2011,22:00:00,0.99917,1.00593,0.99827,1.00254,62751
02-23-2011,22:00:00,1.00254,1.01236,1.00019,1.00905,70574
02-24-2011,22:00:00,1.00905,1.01778,1.00882,1.01744,52321
02-27-2011,22:00:00,1.01744,1.01929,1.01208,1.01868,50016
02-28-2011,22:00:00,1.01868,1.02029,1.01247,1.0136,55585
03-01-2011,22:00:00,1.0136,1.01826,1.00858,1.0172,56497
03-02-2011,22:00:00,1.0172,1.01892,1.01257,1.01485,48906
03-03-2011,22:00:00,1.01485,1.01485,1.00758,1.01387,49277
03-06-2011,22:00:00,1.01387,1.01854,1.00913,1.0121,43882
03-07-2011,22:00:00,1.0121,1.0134,1.00541,1.0101,52463
03-08-2011,22:00:00,1.0101,1.01327,1.00609,1.01105,43168
03-09-2011,22:00:00,1.01105,1.0118,0.99914,1.00111,65440
03-10-2011,22:00:00,1.00111,1.0159,0.99687,1.01529,68030
03-13-2011,21:00:00,1.01529,1.01543,1.00475,1.00987,69285
03-14-2011,21:00:00,1.00987,1.01069,0.98159,0.99098,106152
03-15-2011,21:00:00,0.99098,0.99634,0.97624,0.984,99876
03-16-2011,21:00:00,0.984,0.98737,0.97091,0.98043,85695
03-17-2011,21:00:00,0.98043,0.99789,0.97815,0.99704,66273
03-20-2011,21:00:00,0.99704,1.00699,0.994,1.00643,46994
03-21-2011,21:00:00,1.00643,1.01288,1.0038,1.0105,47775
03-22-2011,21:00:00,1.0105,1.01569,1.0065,1.0134,56071
03-23-2011,21:00:00,1.0134,1.02287,1.01133,1.0212,55615
03-24-2011,21:00:00,1.0212,1.02942,1.01874,1.02547,52546
03-27-2011,21:00:00,1.02547,1.03146,1.02354,1.0245,46827
03-28-2011,21:00:00,1.0245,1.02964,1.02049,1.02917,43309
03-29-2011,21:00:00,1.02917,1.03379,1.02695,1.0331,48337
03-30-2011,21:00:00,1.0331,1.03732,1.03107,1.03295,49433
03-31-2011,21:00:00,1.03295,1.03901,1.03142,1.03884,53041
04-03-2011,21:00:00,1.03884,1.04175,1.03366,1.0363,38463
04-04-2011,21:00:00,1.0363,1.03739,1.02887,1.03297,55347
04-05-2011,21:00:00,1.03297,1.04514,1.03155,1.04417,50434
04-06-2011,21:00:00,1.04417,1.0508,1.04128,1.04701,57548
04-07-2011,21:00:00,1.04701,1.05839,1.04527,1.05785,50145
04-10-2011,21:00:00,1.05785,1.05815,1.04847,1.0498,46169
04-11-2011,21:00:00,1.0498,1.0523,1.039,1.04378,71600
04-12-2011,21:00:00,1.04378,1.05394,1.04289,1.05072,59801
04-13-2011,21:00:00,1.05072,1.05494,1.04581,1.0546,62436
04-14-2011,21:00:00,1.0546,1.0579,1.05113,1.05606,50154
04-17-2011,21:00:00,1.05606,1.05728,1.04547,1.05112,68206
04-18-2011,21:00:00,1.05112,1.05337,1.04433,1.0528,60750
04-19-2011,21:00:00,1.0528,1.07273,1.05196,1.0716,63178
04-20-2011,21:00:00,1.0716,1.0775,1.06775,1.075,56955
04-21-2011,21:00:00,1.075,1.07568,1.07213,1.0744,9699
04-24-2011,21:00:00,1.0744,1.07767,1.06847,1.07232,22578
04-25-2011,21:00:00,1.07232,1.07922,1.06778,1.07877,46586
04-26-2011,21:00:00,1.07877,1.08789,1.0776,1.0875,57045
04-27-2011,21:00:00,1.0875,1.0948,1.08519,1.09294,60617
04-28-2011,21:00:00,1.09294,1.09779,1.0882,1.09678,36882
05-01-2011,21:00:00,1.09678,1.10124,1.09223,1.0945,52040
05-02-2011,21:00:00,1.0945,1.09528,1.08386,1.08465,63207
05-03-2011,21:00:00,1.08465,1.08775,1.073,1.07478,75324
05-04-2011,21:00:00,1.07478,1.07726,1.05367,1.0581,93827
05-05-2011,21:00:00,1.0581,1.08029,1.0581,1.0691,112665
05-08-2011,21:00:00,1.0691,1.08126,1.0691,1.08074,79624
05-09-2011,21:00:00,1.08074,1.08499,1.07366,1.0839,80454
05-10-2011,21:00:00,1.0839,1.0889,1.06647,1.07013,87338
05-11-2011,21:00:00,1.07013,1.07143,1.05677,1.06794,108515
05-12-2011,21:00:00,1.06794,1.07168,1.0521,1.0566,88374
05-15-2011,21:00:00,1.0566,1.0643,1.0514,1.05575,86683
05-16-2011,21:00:00,1.05575,1.06297,1.05057,1.0629,99281
05-17-2011,21:00:00,1.0629,1.06659,1.05698,1.06341,86274
05-18-2011,21:00:00,1.06341,1.06817,1.05951,1.0669,84275
05-19-2011,21:00:00,1.0669,1.07115,1.06106,1.06695,80795
05-22-2011,21:00:00,1.06695,1.06695,1.04795,1.0506,95613
05-23-2011,21:00:00,1.0506,1.05832,1.048,1.056,88701
05-24-2011,21:00:00,1.056,1.05615,1.0441,1.05365,95645
05-25-2011,21:00:00,1.05365,1.06482,1.05106,1.0647,87875
05-26-2011,21:00:00,1.0647,1.07196,1.06088,1.06922,98408
05-29-2011,21:00:00,1.06922,1.07285,1.0675,1.0694,20440
05-30-2011,21:00:00,1.0694,1.07575,1.06428,1.06732,81639
05-31-2011,21:00:00,1.06732,1.07537,1.06028,1.06152,107541
06-01-2011,21:00:00,1.06152,1.06896,1.05875,1.067,112227
06-02-2011,21:00:00,1.067,1.07751,1.0595,1.07263,88361
06-05-2011,21:00:00,1.07263,1.07678,1.06928,1.07136,73794
06-06-2011,21:00:00,1.07136,1.07601,1.06723,1.07199,76014
06-07-2011,21:00:00,1.07199,1.07259,1.0589,1.06294,78676
06-08-2011,21:00:00,1.06294,1.06635,1.05636,1.06306,78337
06-09-2011,21:00:00,1.06306,1.06533,1.05259,1.05493,81634
06-12-2011,21:00:00,1.05493,1.06377,1.0525,1.0603,73569
06-13-2011,21:00:00,1.0603,1.07157,1.05689,1.06873,79582
06-14-2011,21:00:00,1.06873,1.07146,1.0536,1.05786,88225
06-15-2011,21:00:00,1.05786,1.05913,1.04781,1.05594,106295
06-16-2011,21:00:00,1.05594,1.06356,1.05059,1.0615,92434
06-19-2011,21:00:00,1.0615,1.06201,1.04968,1.05834,67594
06-20-2011,21:00:00,1.05834,1.06198,1.05328,1.06084,75875
06-21-2011,21:00:00,1.06084,1.06509,1.0566,1.05795,80354
06-22-2011,21:00:00,1.05795,1.05808,1.04556,1.05237,100577
06-23-2011,21:00:00,1.05237,1.06011,1.04869,1.05014,90981
06-26-2011,21:00:00,1.05014,1.05014,1.03909,1.04436,92345
06-27-2011,21:00:00,1.04436,1.05444,1.04359,1.05414,92593
06-28-2011,21:00:00,1.05414,1.06865,1.05199,1.06826,93210
06-29-2011,21:00:00,1.06826,1.07509,1.06681,1.07219,81846
06-30-2011,21:00:00,1.07219,1.07907,1.06744,1.07831,81270
07-03-2011,21:00:00,1.07831,1.07864,1.0713,1.07375,48520
07-04-2011,21:00:00,1.07375,1.07474,1.06646,1.06927,77272
07-05-2011,21:00:00,1.06927,1.07337,1.06549,1.07015,81235
07-06-2011,21:00:00,1.07015,1.07804,1.06868,1.07766,76089
07-07-2011,21:00:00,1.07766,1.07886,1.07046,1.07627,79715
07-10-2011,21:00:00,1.07627,1.07627,1.06315,1.06571,90370
07-11-2011,21:00:00,1.06571,1.06653,1.05259,1.05994,125544
07-12-2011,21:00:00,1.05994,1.07788,1.05804,1.07596,102401
07-13-2011,21:00:00,1.07596,1.08079,1.06946,1.07241,112609
07-14-2011,21:00:00,1.07241,1.07464,1.06196,1.06606,91394
07-17-2011,21:00:00,1.06606,1.06606,1.05609,1.06075,86283
07-18-2011,21:00:00,1.06075,1.07422,1.06,1.07324,88052
07-19-2011,21:00:00,1.07324,1.07605,1.07111,1.07516,72840
07-20-2011,21:00:00,1.07516,1.08573,1.06946,1.08423,90127
07-21-2011,21:00:00,1.08423,1.08748,1.08206,1.08565,61614
07-24-2011,21:00:00,1.08565,1.08776,1.07958,1.08454,65860
07-25-2011,21:00:00,1.08454,1.09695,1.08217,1.09574,74708
07-26-2011,21:00:00,1.09574,1.10807,1.09388,1.1026,82425
07-27-2011,21:00:00,1.1026,1.10758,1.09767,1.10036,75853
07-28-2011,21:00:00,1.10036,1.10175,1.09112,1.09877,88543
07-31-2011,21:00:00,1.09877,1.10653,1.09227,1.09722,81033
08-01-2011,21:00:00,1.09722,1.10077,1.07788,1.07805,95813
08-02-2011,21:00:00,1.07805,1.07867,1.0679,1.07564,107391
08-03-2011,21:00:00,1.07564,1.07794,1.04578,1.04654,130496
08-04-2011,21:00:00,1.04654,1.05274,1.03757,1.04661,153536
08-07-2011,21:00:00,1.04661,1.04661,1.0181,1.01879,159278
08-08-2011,21:00:00,1.01879,1.03785,0.99282,1.0356,203722
08-09-2011,21:00:00,1.0356,1.04165,1.01688,1.01804,130288
08-10-2011,21:00:00,1.01804,1.03599,1.01117,1.03532,126519
08-11-2011,21:00:00,1.03532,1.03629,1.0246,1.03534,91955
08-14-2011,21:00:00,1.03534,1.05127,1.03534,1.05079,58147
08-15-2011,21:00:00,1.05079,1.05142,1.04065,1.04864,76799
08-16-2011,21:00:00,1.04864,1.06022,1.04339,1.05515,66908
08-17-2011,21:00:00,1.05515,1.05585,1.03532,1.03934,82862
08-18-2011,21:00:00,1.03934,1.04815,1.03158,1.04037,86364
08-21-2011,21:00:00,1.04037,1.04733,1.03637,1.04094,63349
08-22-2011,21:00:00,1.04094,1.05344,1.0387,1.05265,66743
08-23-2011,21:00:00,1.05265,1.05333,1.04477,1.04744,63303
08-24-2011,21:00:00,1.04744,1.05136,1.04235,1.04315,71576
08-25-2011,21:00:00,1.04315,1.05933,1.04185,1.05794,66167
08-28-2011,21:00:00,1.05794,1.06615,1.05622,1.06615,42440
08-29-2011,21:00:00,1.06615,1.07209,1.06218,1.06825,55121
08-30-2011,21:00:00,1.06825,1.0721,1.06486,1.07075,51888
08-31-2011,21:00:00,1.07075,1.07648,1.06614,1.07221,60098
09-01-2011,21:00:00,1.07221,1.0734,1.0626,1.06578,62246
09-04-2011,21:00:00,1.06578,1.06578,1.0513,1.05532,45435
09-05-2011,21:00:00,1.05532,1.06275,1.04828,1.04847,85019
09-06-2011,21:00:00,1.04847,1.06624,1.0484,1.06624,61153
09-07-2011,21:00:00,1.06624,1.06624,1.05666,1.05764,62663
09-08-2011,21:00:00,1.05764,1.06356,1.04219,1.04532,76440
09-11-2011,21:00:00,1.04532,1.04532,1.0256,1.03501,86022
09-12-2011,21:00:00,1.03501,1.03758,1.02631,1.03122,89088
09-13-2011,21:00:00,1.03122,1.03718,1.01781,1.029,98480
09-14-2011,21:00:00,1.029,1.03469,1.0183,1.03295,85621
09-15-2011,21:00:00,1.03295,1.03986,1.02952,1.03685,76047
09-18-2011,21:00:00,1.03685,1.03685,1.01675,1.02232,79338
09-19-2011,21:00:00,1.02232,1.03129,1.0149,1.02794,89674
09-20-2011,21:00:00,1.02794,1.02925,1.00349,1.00434,93269
09-21-2011,21:00:00,1.00434,1.00798,0.96918,0.97435,136389
09-22-2011,21:00:00,0.97435,0.98668,0.96695,0.97673,136479
09-25-2011,21:00:00,0.97673,0.98379,0.9623,0.98332,149700
09-26-2011,21:00:00,0.98332,0.99865,0.97771,0.99131,109281
09-27-2011,21:00:00,0.99131,0.99556,0.97765,0.97817,118854
09-28-2011,21:00:00,0.97817,0.98789,0.97022,0.97838,132507
09-29-2011,21:00:00,0.97838,0.98096,0.96725,0.96794,115237
10-02-2011,21:00:00,0.96794,0.97007,0.95269,0.95287,120303
10-03-2011,21:00:00,0.95287,0.95978,0.93879,0.95763,159003
10-04-2011,21:00:00,0.95763,0.96647,0.9488,0.96597,125882
10-05-2011,21:00:00,0.96597,0.97677,0.96225,0.97484,124968
10-06-2011,21:00:00,0.97484,0.98797,0.97289,0.97875,111674
10-09-2011,21:00:00,0.97875,1.00154,0.97528,0.99904,92390
10-10-2011,21:00:00,0.99904,1.00061,0.9906,0.9953,104872
10-11-2011,21:00:00,0.9953,1.02066,0.9866,1.01598,106271
10-12-2011,21:00:00,1.01598,1.02333,1.01021,1.01928,109004
10-13-2011,21:00:00,1.01928,1.03448,1.01451,1.03448,94368
10-16-2011,21:00:00,1.03448,1.03719,1.01491,1.01582,99145
10-17-2011,21:00:00,1.01582,1.03275,1.01188,1.02664,127142
10-18-2011,21:00:00,1.02664,1.03538,1.02054,1.02253,112900
10-19-2011,21:00:00,1.02253,1.02994,1.0148,1.02354,141215
10-20-2011,21:00:00,1.02354,1.03653,1.02038,1.03571,109025
10-23-2011,21:00:00,1.03571,1.0501,1.0316,1.04739,103694
10-24-2011,21:00:00,1.04739,1.04976,1.03976,1.04294,116466
10-25-2011,21:00:00,1.04294,1.04381,1.03217,1.04007,122188
10-26-2011,21:00:00,1.04007,1.07534,1.03832,1.07311,126848
10-27-2011,21:00:00,1.07311,1.07321,1.0656,1.07111,102254
10-30-2011,21:00:00,1.07111,1.07195,1.05073,1.05307,100884
10-31-2011,21:00:00,1.05307,1.05671,1.02715,1.03312,141369
11-01-2011,21:00:00,1.03312,1.0428,1.02809,1.03485,118672
11-02-2011,21:00:00,1.03485,1.04469,1.0203,1.04179,135996
11-03-2011,21:00:00,1.04179,1.04399,1.03159,1.03838,101119
11-06-2011,22:00:00,1.03838,1.04278,1.02764,1.03801,91618
11-07-2011,22:00:00,1.03801,1.04044,1.02821,1.03931,100340
11-08-2011,22:00:00,1.03931,1.03982,1.0138,1.01426,124955
11-09-2011,22:00:00,1.01426,1.02089,1.00528,1.01563,123941
11-10-2011,22:00:00,1.01563,1.03045,1.01058,1.0285,92892
11-13-2011,22:00:00,1.0285,1.0355,1.01613,1.02068,102805
11-14-2011,22:00:00,1.02068,1.0227,1.01135,1.01787,116715
11-15-2011,22:00:00,1.01787,1.01845,1.00608,1.00858,134200
11-16-2011,22:00:00,1.00858,1.0118,0.99741,1.00012,147552
11-17-2011,22:00:00,1.00012,1.01073,0.99649,1.00022,127447
11-20-2011,22:00:00,1.00022,1.00146,0.98095,0.98434,133007
11-21-2011,22:00:00,0.98434,0.98992,0.98137,0.98337,129653
11-22-2011,22:00:00,0.98337,0.98565,0.9664,0.96888,135518
11-23-2011,22:00:00,0.96888,0.97854,0.96833,0.9736,89783
11-24-2011,22:00:00,0.9736,0.97738,0.96676,0.97004,110423
11-27-2011,22:00:00,0.97004,0.99764,0.97004,0.99064,119433
11-28-2011,22:00:00,0.99064,1.00778,0.98637,1.00026,127973
11-29-2011,22:00:00,1.00026,1.03323,0.99433,1.02839,134347
11-30-2011,22:00:00,1.02839,1.02849,1.01508,1.02444,108509
12-01-2011,22:00:00,1.02444,1.03262,1.02056,1.0213,93370
12-04-2011,22:00:00,1.0213,1.03048,1.02028,1.02688,97531
12-05-2011,22:00:00,1.02688,1.02746,1.01566,1.0245,96693
12-06-2011,22:00:00,1.0245,1.03048,1.02339,1.02951,87770
12-07-2011,22:00:00,1.02951,1.03808,1.01461,1.01673,113357
12-08-2011,22:00:00,1.01673,1.0225,1.00487,1.02245,133811
12-11-2011,22:00:00,1.02245,1.02245,1.00516,1.00746,117439
12-12-2011,22:00:00,1.00746,1.01638,0.99805,1.00174,128128
12-13-2011,22:00:00,1.00174,1.00455,0.9885,0.9911,134003
12-14-2011,22:00:00,0.9911,0.99893,0.98619,0.9923,128103
12-15-2011,22:00:00,0.9923,1.00277,0.99209,0.99839,118995
12-18-2011,22:00:00,0.99839,0.99906,0.98833,0.98974,109265
12-19-2011,22:00:00,0.98974,1.00952,0.98957,1.00814,101861
12-20-2011,22:00:00,1.00814,1.02196,1.0052,1.0105,123854
12-21-2011,22:00:00,1.0105,1.01488,1.00616,1.01309,95044
12-22-2011,22:00:00,1.01309,1.01815,1.01275,1.0153,52786
12-25-2011,22:00:00,1.0153,1.01786,1.01443,1.01717,3939
12-26-2011,22:00:00,1.01717,1.01788,1.01425,1.01597,36312
12-27-2011,22:00:00,1.01597,1.0203,1.00721,1.00955,61405
12-28-2011,22:00:00,1.00955,1.01464,1.00452,1.01388,71982
12-29-2011,22:00:00,1.01388,1.02689,1.01274,1.02106,61447
01-01-2012,22:00:00,1.02106,1.02408,1.01969,1.02408,4774
01-02-2012,22:00:00,1.02408,1.03869,1.02366,1.03794,54266
01-03-2012,22:00:00,1.03794,1.03814,1.03045,1.03712,86137
01-04-2012,22:00:00,1.03712,1.03731,1.02325,1.02643,103257
01-05-2012,22:00:00,1.02643,1.02774,1.02018,1.0235,90554
01-08-2012,22:00:00,1.0235,1.02572,1.01458,1.02419,86415
01-09-2012,22:00:00,1.02419,1.03517,1.02299,1.03153,78430
01-10-2012,22:00:00,1.03153,1.03286,1.02629,1.03122,79825
01-11-2012,22:00:00,1.03122,1.03779,1.02867,1.03345,85625
01-12-2012,22:00:00,1.03345,1.03677,1.02326,1.03324,102452
01-15-2012,22:00:00,1.03324,1.03377,1.02545,1.03175,59960
01-16-2012,22:00:00,1.03175,1.045,1.03035,1.03767,93318
01-17-2012,22:00:00,1.03767,1.04382,1.03592,1.04382,98403
01-18-2012,22:00:00,1.04382,1.04382,1.03716,1.04197,87745
01-19-2012,22:00:00,1.04197,1.049,1.03833,1.04875,81848
01-22-2012,22:00:00,1.04875,1.05734,1.04595,1.05275,70417
01-23-2012,22:00:00,1.05275,1.05379,1.04284,1.04972,82928
01-24-2012,22:00:00,1.04972,1.062,1.0445,1.05979,102144
01-25-2012,22:00:00,1.05979,1.06879,1.05886,1.06344,86443
01-26-2012,22:00:00,1.06344,1.067,1.05927,1.0665,96345
01-29-2012,22:00:00,1.0665,1.06676,1.05263,1.06014,92397
01-30-2012,22:00:00,1.06014,1.0685,1.05777,1.06229,104489
01-31-2012,22:00:00,1.06229,1.07404,1.05697,1.07056,102191
02-01-2012,22:00:00,1.07056,1.07571,1.06797,1.07148,94221
02-02-2012,22:00:00,1.07148,1.07944,1.0672,1.07749,99050
02-05-2012,22:00:00,1.07749,1.07749,1.06833,1.07274,82237
02-06-2012,22:00:00,1.07274,1.08228,1.0702,1.08109,101986
02-07-2012,22:00:00,1.08109,1.08444,1.07683,1.08004,91998
02-08-2012,22:00:00,1.08004,1.08248,1.07402,1.07877,115303
02-09-2012,22:00:00,1.07877,1.07908,1.06401,1.06786,100300
02-12-2012,22:00:00,1.06786,1.07784,1.06786,1.07324,88166
02-13-2012,22:00:00,1.07324,1.0739,1.06291,1.06936,101747
02-14-2012,22:00:00,1.06936,1.07767,1.06686,1.06993,107513
02-15-2012,22:00:00,1.06993,1.07739,1.0646,1.07568,117507
02-16-2012,22:00:00,1.07568,1.07996,1.0689,1.0702,82744
02-19-2012,22:00:00,1.0702,1.08164,1.0702,1.0755,56544
02-20-2012,22:00:00,1.0755,1.07608,1.0655,1.06635,100311
02-21-2012,22:00:00,1.06635,1.06863,1.06052,1.06385,97776
02-22-2012,22:00:00,1.06385,1.07193,1.05978,1.0718,93291
02-23-2012,22:00:00,1.0718,1.07552,1.06889,1.06964,94764
02-26-2012,22:00:00,1.06964,1.07844,1.06508,1.07594,85991
02-27-2012,22:00:00,1.07594,1.07874,1.07294,1.07677,83780
02-28-2012,22:00:00,1.07677,1.08565,1.07161,1.07339,107915
02-29-2012,22:00:00,1.07339,1.08123,1.07253,1.08118,97554
03-01-2012,22:00:00,1.08118,1.08182,1.07282,1.07355,80940
03-04-2012,22:00:00,1.07355,1.07446,1.06565,1.06715,77939
03-05-2012,22:00:00,1.06715,1.06918,1.05255,1.05536,102576
03-06-2012,22:00:00,1.05536,1.05934,1.05097,1.05842,89975
03-07-2012,22:00:00,1.05842,1.06701,1.05355,1.06462,97115
03-08-2012,22:00:00,1.06462,1.06639,1.05654,1.05802,96242
03-11-2012,21:00:00,1.05802,1.05802,1.04739,1.05179,77969
03-12-2012,21:00:00,1.05179,1.05617,1.04858,1.05541,81425
03-13-2012,21:00:00,1.05541,1.05568,1.04283,1.04543,91159
03-14-2012,21:00:00,1.04543,1.0555,1.04234,1.05269,95138
03-15-2012,21:00:00,1.05269,1.0598,1.051,1.05939,76701
03-18-2012,21:00:00,1.05939,1.06376,1.05585,1.06093,68610
03-19-2012,21:00:00,1.06093,1.06257,1.04578,1.04825,86424
03-20-2012,21:00:00,1.04825,1.05277,1.04217,1.04604,87607
03-21-2012,21:00:00,1.04604,1.0484,1.03366,1.03905,108535
03-22-2012,21:00:00,1.03905,1.0483,1.03721,1.0471,88487
03-25-2012,21:00:00,1.0471,1.05461,1.04268,1.05355,73532
03-26-2012,21:00:00,1.05355,1.0558,1.04535,1.0463,75755
03-27-2012,21:00:00,1.0463,1.04714,1.03567,1.03904,90823
03-28-2012,21:00:00,1.03904,1.04049,1.03049,1.03848,99289
03-29-2012,21:00:00,1.03848,1.04159,1.03486,1.03524,85235
04-01-2012,21:00:00,1.03524,1.04549,1.03524,1.04195,83461
04-02-2012,21:00:00,1.04195,1.04724,1.03014,1.03331,102919
04-03-2012,21:00:00,1.03331,1.03394,1.0244,1.02717,98316
04-04-2012,21:00:00,1.02717,1.03233,1.02526,1.03021,79691
04-05-2012,21:00:00,1.03021,1.03369,1.02732,1.03172,29159
04-08-2012,21:00:00,1.03172,1.03328,1.0258,1.03134,39145
04-09-2012,21:00:00,1.03134,1.03568,1.02489,1.02521,91550
04-10-2012,21:00:00,1.02521,1.0333,1.02265,1.03016,94434
04-11-2012,21:00:00,1.03016,1.045,1.03,1.04418,96045
04-12-2012,21:00:00,1.04418,1.04527,1.03569,1.03768,90304
04-15-2012,21:00:00,1.03768,1.03827,1.03119,1.03579,89557
04-16-2012,21:00:00,1.03579,1.04189,1.03052,1.0392,81797
04-17-2012,21:00:00,1.0392,1.04162,1.03411,1.0361,79732
04-18-2012,21:00:00,1.0361,1.03916,1.03139,1.0333,102471
