"Date","Time","Open","High","Low","Close","Total Ticks"
06-30-2010,21:00:00,1.0641,1.06761,1.05784,1.05974,73572
07-01-2010,21:00:00,1.05974,1.0669,1.05575,1.06245,61345
07-04-2010,21:00:00,1.06245,1.06775,1.05771,1.06361,23735
07-05-2010,21:00:00,1.06361,1.06787,1.04869,1.05454,50072
07-06-2010,21:00:00,1.05454,1.06069,1.04684,1.04733,46219
07-07-2010,21:00:00,1.04733,1.04883,1.03799,1.04301,46099
07-08-2010,21:00:00,1.04301,1.04556,1.02969,1.03366,39830
07-11-2010,21:00:00,1.03366,1.03869,1.03019,1.03719,37976
07-12-2010,21:00:00,1.03719,1.03866,1.02769,1.03012,47624
07-13-2010,21:00:00,1.03012,1.03717,1.02859,1.03281,54320
07-14-2010,21:00:00,1.03281,1.04437,1.02843,1.03849,59637
07-15-2010,21:00:00,1.03849,1.05587,1.03813,1.05462,54237
07-18-2010,21:00:00,1.05462,1.05848,1.04999,1.05507,47413
07-19-2010,21:00:00,1.05507,1.0587,1.0432,1.04365,61216
07-20-2010,21:00:00,1.04365,1.05027,1.03518,1.04924,61315
07-21-2010,21:00:00,1.04924,1.05049,1.03561,1.03722,66381
07-22-2010,21:00:00,1.03722,1.0446,1.03468,1.03652,63254
07-25-2010,21:00:00,1.03652,1.03902,1.03036,1.03245,70372
07-26-2010,21:00:00,1.03245,1.03967,1.02563,1.03545,73203
07-27-2010,21:00:00,1.03545,1.03901,1.03,1.03897,62145
07-28-2010,21:00:00,1.03897,1.0392,1.03038,1.03733,59324
07-29-2010,21:00:00,1.03733,1.03762,1.02647,1.02789,72865
08-01-2010,21:00:00,1.02789,1.0304,1.02049,1.02315,53934
08-02-2010,21:00:00,1.02315,1.02744,1.02204,1.02352,47210
08-03-2010,21:00:00,1.02352,1.02715,1.01639,1.01829,48643
08-04-2010,21:00:00,1.01829,1.01892,1.01083,1.01696,44291
08-05-2010,21:00:00,1.01696,1.03075,1.0148,1.02782,45632
08-08-2010,21:00:00,1.02782,1.03001,1.02569,1.02712,35363
08-09-2010,21:00:00,1.02712,1.03893,1.02697,1.03165,52405
08-10-2010,21:00:00,1.03165,1.04748,1.03044,1.04647,62506
08-11-2010,21:00:00,1.04647,1.04949,1.04218,1.04251,47968
08-12-2010,21:00:00,1.04251,1.04397,1.03508,1.04164,44118
08-15-2010,21:00:00,1.04164,1.04657,1.03715,1.04361,41667
08-16-2010,21:00:00,1.04361,1.04417,1.03092,1.03225,54709
08-17-2010,21:00:00,1.03225,1.0342,1.02712,1.02971,49855
08-18-2010,21:00:00,1.02971,1.04171,1.02481,1.0405,51959
08-19-2010,21:00:00,1.0405,1.05153,1.03826,1.04887,43946
08-22-2010,21:00:00,1.04887,1.05302,1.04454,1.05214,43494
08-23-2010,21:00:00,1.05214,1.06655,1.05126,1.06142,59261
08-24-2010,21:00:00,1.06142,1.06689,1.05748,1.05977,55573
08-25-2010,21:00:00,1.05977,1.06074,1.05219,1.05805,50341
08-26-2010,21:00:00,1.05805,1.06497,1.05199,1.05228,49052
08-29-2010,21:00:00,1.05228,1.06048,1.04727,1.06012,32701
08-30-2010,21:00:00,1.06012,1.06742,1.05756,1.06572,51940
08-31-2010,21:00:00,1.06572,1.06592,1.04845,1.04987,47343
09-01-2010,21:00:00,1.04987,1.05561,1.04721,1.05237,42229
09-02-2010,21:00:00,1.05237,1.0569,1.03872,1.0394,40228
09-05-2010,21:00:00,1.0394,1.04145,1.03396,1.03543,21678
09-06-2010,21:00:00,1.03543,1.04823,1.03513,1.04797,48237
09-07-2010,21:00:00,1.04797,1.05102,1.03465,1.03764,53429
09-08-2010,21:00:00,1.03764,1.03956,1.03018,1.034,42385
09-09-2010,21:00:00,1.034,1.03749,1.02872,1.03563,39177
09-12-2010,21:00:00,1.03563,1.03563,1.02658,1.02727,41572
09-13-2010,21:00:00,1.02727,1.03067,1.02165,1.02772,50730
09-14-2010,21:00:00,1.02772,1.03216,1.02519,1.02631,46893
09-15-2010,21:00:00,1.02631,1.02905,1.02401,1.0268,35303
09-16-2010,21:00:00,1.0268,1.0351,1.02171,1.03168,36989
09-19-2010,21:00:00,1.03168,1.03483,1.02619,1.02827,35138
09-20-2010,21:00:00,1.02827,1.03323,1.02173,1.02692,42876
09-21-2010,21:00:00,1.02692,1.03598,1.01921,1.03083,52871
09-22-2010,21:00:00,1.03083,1.03802,1.02857,1.03444,50043
09-23-2010,21:00:00,1.03444,1.03569,1.02258,1.02561,44924
09-26-2010,21:00:00,1.02561,1.02996,1.02241,1.02952,43003
09-27-2010,21:00:00,1.02952,1.03624,1.02842,1.02982,51485
09-28-2010,21:00:00,1.02982,1.03424,1.02409,1.03264,51210
09-29-2010,21:00:00,1.03264,1.03465,1.02315,1.02917,59970
09-30-2010,21:00:00,1.02917,1.03155,1.01881,1.02032,57677
10-03-2010,21:00:00,1.02032,1.02447,1.01807,1.02405,48705
10-04-2010,21:00:00,1.02405,1.02735,1.01548,1.01587,79032
10-05-2010,21:00:00,1.01587,1.01689,1.00629,1.01122,75501
10-06-2010,21:00:00,1.01122,1.02121,1.00784,1.01751,77287
10-07-2010,21:00:00,1.01751,1.02368,1.01068,1.01081,73144
10-10-2010,21:00:00,1.01081,1.01508,1.00932,1.0139,53172
10-11-2010,21:00:00,1.0139,1.01834,1.00899,1.01022,87384
10-12-2010,21:00:00,1.01022,1.01105,1.00119,1.00342,67987
10-13-2010,21:00:00,1.00342,1.00746,0.99809,1.00416,69822
10-14-2010,21:00:00,1.00416,1.01396,1.00134,1.01198,73486
10-17-2010,21:00:00,1.01198,1.02288,1.01198,1.01736,59812
10-18-2010,21:00:00,1.01736,1.03739,1.01629,1.03372,94674
10-19-2010,21:00:00,1.03372,1.03498,1.02078,1.02116,80551
10-20-2010,21:00:00,1.02116,1.03024,1.01684,1.02689,81026
10-21-2010,21:00:00,1.02689,1.0303,1.02236,1.02714,59518
10-24-2010,21:00:00,1.02714,1.02735,1.01547,1.02002,51453
10-25-2010,21:00:00,1.02002,1.02669,1.01819,1.024,69241
10-26-2010,21:00:00,1.024,1.034,1.0227,1.0283,75018
10-27-2010,21:00:00,1.0283,1.02873,1.0182,1.0212,63771
10-28-2010,21:00:00,1.0212,1.02488,1.01694,1.02018,68865
10-31-2010,21:00:00,1.02018,1.02034,1.01269,1.01537,48274
11-01-2010,21:00:00,1.01537,1.0166,1.00825,1.00834,61562
11-02-2010,21:00:00,1.00834,1.01573,1.00478,1.00541,68063
11-03-2010,21:00:00,1.00541,1.01298,1.00105,1.00241,65811
11-04-2010,21:00:00,1.00241,1.01007,0.9992,1.00041,64967
11-07-2010,22:00:00,1.00041,1.00556,0.99959,1.00364,44079
11-08-2010,22:00:00,1.00364,1.0095,0.99809,1.00809,73663
11-09-2010,22:00:00,1.00809,1.00931,0.99945,1.00105,86067
11-10-2010,22:00:00,1.00105,1.00731,0.99781,1.0034,84999
11-11-2010,22:00:00,1.0034,1.01466,1.00283,1.0091,97859
11-14-2010,22:00:00,1.0091,1.01401,1.00572,1.00986,69469
11-15-2010,22:00:00,1.00986,1.02549,1.00705,1.02243,98748
11-16-2010,22:00:00,1.02243,1.02631,1.01814,1.02478,78842
11-17-2010,22:00:00,1.02478,1.02489,1.01556,1.01923,70522
11-18-2010,22:00:00,1.01923,1.02345,1.01642,1.01804,69484
11-21-2010,22:00:00,1.01804,1.02176,1.01221,1.01878,49217
11-22-2010,22:00:00,1.01878,1.02648,1.01644,1.02485,88714
11-23-2010,22:00:00,1.02485,1.02488,1.00921,1.00998,89725
11-24-2010,22:00:00,1.00998,1.01247,1.00769,1.00936,53620
11-25-2010,22:00:00,1.00936,1.02475,1.0086,1.02021,71532
11-28-2010,22:00:00,1.02021,1.02585,1.01682,1.01823,82996
11-29-2010,22:00:00,1.01823,1.02869,1.01726,1.02636,83839
11-30-2010,22:00:00,1.02636,1.02719,1.01422,1.01708,87158
12-01-2010,22:00:00,1.01708,1.01912,1.00268,1.00282,85159
12-02-2010,22:00:00,1.00282,1.00811,1.00033,1.00338,77893
12-05-2010,22:00:00,1.00338,1.00839,1.00229,1.0057,52452
12-06-2010,22:00:00,1.0057,1.01265,1.00126,1.01237,63753
12-07-2010,22:00:00,1.01237,1.01421,1.00639,1.01137,81796
12-08-2010,22:00:00,1.01137,1.01265,1.00671,1.0107,78795
12-09-2010,22:00:00,1.0107,1.01165,1.00844,1.00941,56696
12-12-2010,22:00:00,1.00941,1.01087,1.00282,1.00782,41731
12-13-2010,22:00:00,1.00782,1.01117,1.00291,1.00627,67938
12-14-2010,22:00:00,1.00627,1.00956,1.00017,1.0048,74355
12-15-2010,22:00:00,1.0048,1.00759,1.00331,1.00634,61984
12-16-2010,22:00:00,1.00634,1.01474,1.0039,1.01296,56346
12-19-2010,22:00:00,1.01296,1.02094,1.01026,1.01695,56820
12-20-2010,22:00:00,1.01695,1.02101,1.01522,1.01725,56742
12-21-2010,22:00:00,1.01725,1.01799,1.0112,1.01352,57149
12-22-2010,22:00:00,1.01352,1.01657,1.00714,1.0099,50993
12-23-2010,22:00:00,1.0099,1.01186,1.00509,1.00686,7344
12-26-2010,22:00:00,1.00686,1.01119,1.00594,1.00714,18727
12-27-2010,22:00:00,1.00714,1.00756,0.99759,1.00126,53940
12-28-2010,22:00:00,1.00126,1.00568,0.99756,1.001,46977
12-29-2010,22:00:00,1.001,1.00227,0.99918,1.00022,36808
12-30-2010,22:00:00,1.00022,1.00085,0.99321,0.99481,18431
01-02-2011,22:00:00,0.99481,0.99481,0.9889,0.9937,7250
01-03-2011,22:00:00,0.9937,1.00347,0.99176,0.99848,67581
01-04-2011,22:00:00,0.99848,1.00238,0.99341,0.99555,74088
01-05-2011,22:00:00,0.99555,0.99938,0.99261,0.99683,59751
01-06-2011,22:00:00,0.99683,1.00043,0.98998,0.99189,71853
01-09-2011,22:00:00,0.99189,0.99846,0.99123,0.99349,61379
01-10-2011,22:00:00,0.99349,0.99513,0.98928,0.99045,67494
01-11-2011,22:00:00,0.99045,0.99141,0.98491,0.9859,66911
01-12-2011,22:00:00,0.9859,0.99096,0.98555,0.98944,65165
01-13-2011,22:00:00,0.98944,0.99776,0.98862,0.98943,61402
01-16-2011,22:00:00,0.98943,0.98943,0.98654,0.98706,2171
01-17-2011,22:00:00,0.98706,0.99354,0.98382,0.99134,62576
01-18-2011,22:00:00,0.99134,0.99665,0.98897,0.9959,64482
01-19-2011,22:00:00,0.9959,1.00316,0.99503,0.99731,61588
01-20-2011,22:00:00,0.99731,0.99888,0.99092,0.99516,41276
01-23-2011,22:00:00,0.99516,0.99833,0.99188,0.99366,31170
01-24-2011,22:00:00,0.99366,1.00049,0.99121,0.99675,65621
01-25-2011,22:00:00,0.99675,0.99819,0.99375,0.99436,64393
01-26-2011,22:00:00,0.99436,0.99881,0.99269,0.99354,60437
01-27-2011,22:00:00,0.99354,1.00178,0.99354,1.00087,59659
01-30-2011,22:00:00,1.00087,1.00585,0.99628,1.00108,61666
01-31-2011,22:00:00,1.00108,1.00122,0.99008,0.99106,54957
02-01-2011,22:00:00,0.99106,0.99167,0.98607,0.98799,51242
02-02-2011,22:00:00,0.98799,0.99227,0.98664,0.9914,52578
02-03-2011,22:00:00,0.9914,0.99842,0.98316,0.98835,51404
02-06-2011,22:00:00,0.98835,0.99118,0.98587,0.99096,48749
02-07-2011,22:00:00,0.99096,0.99777,0.98692,0.99526,57099
02-08-2011,22:00:00,0.99526,0.99563,0.99157,0.99394,44986
02-09-2011,22:00:00,0.99394,0.99882,0.99342,0.99538,50955
02-10-2011,22:00:00,0.99538,0.99866,0.98644,0.98688,46612
02-13-2011,22:00:00,0.98688,0.99028,0.98505,0.98959,43601
02-14-2011,22:00:00,0.98959,0.99031,0.98521,0.99007,47405
02-15-2011,22:00:00,0.99007,0.99075,0.98467,0.98523,48823
02-16-2011,22:00:00,0.98523,0.986,0.98165,0.98482,45631
02-17-2011,22:00:00,0.98482,0.98748,0.9819,0.98605,42321
02-20-2011,22:00:00,0.98605,0.9873,0.98217,0.98345,24708
02-21-2011,22:00:00,0.98345,0.99197,0.98246,0.99111,59511
02-22-2011,22:00:00,0.99111,0.99594,0.98587,0.98986,52447
02-23-2011,22:00:00,0.98986,0.99061,0.98173,0.98299,55135
02-24-2011,22:00:00,0.98299,0.98331,0.97797,0.97877,35411
02-27-2011,22:00:00,0.97877,0.9793,0.97099,0.97206,44566
02-28-2011,22:00:00,0.97206,0.97556,0.96838,0.975,44029
03-01-2011,22:00:00,0.975,0.97764,0.97087,0.9735,43237
03-02-2011,22:00:00,0.9735,0.97527,0.97148,0.97234,37522
03-03-2011,22:00:00,0.97234,0.97435,0.96997,0.97183,34912
03-06-2011,22:00:00,0.97183,0.97436,0.96997,0.9736,31593
03-07-2011,22:00:00,0.9736,0.97491,0.97077,0.97182,40156
03-08-2011,22:00:00,0.97182,0.97185,0.96681,0.96888,32820
03-09-2011,22:00:00,0.96888,0.97674,0.96841,0.97632,46973
03-10-2011,22:00:00,0.97632,0.98057,0.97108,0.97116,49614
03-13-2011,21:00:00,0.97116,0.97644,0.97111,0.97393,42688
03-14-2011,21:00:00,0.97393,0.99742,0.97352,0.98561,82902
03-15-2011,21:00:00,0.98561,0.99678,0.98079,0.99149,73672
03-16-2011,21:00:00,0.99149,0.99601,0.98351,0.98505,63518
03-17-2011,21:00:00,0.98505,0.9869,0.9805,0.98572,52110
03-20-2011,21:00:00,0.98572,0.98591,0.97498,0.97795,33738
03-21-2011,21:00:00,0.97795,0.98138,0.97471,0.98077,43586
03-22-2011,21:00:00,0.98077,0.98435,0.97925,0.98184,45188
03-23-2011,21:00:00,0.98184,0.98251,0.97318,0.97534,51090
03-24-2011,21:00:00,0.97534,0.98274,0.97427,0.98195,46771
03-27-2011,21:00:00,0.98195,0.98302,0.97417,0.97792,34727
03-28-2011,21:00:00,0.97792,0.97855,0.97388,0.97444,35260
03-29-2011,21:00:00,0.97444,0.97539,0.96869,0.97094,38526
03-30-2011,21:00:00,0.97094,0.97294,0.96839,0.97076,38235
03-31-2011,21:00:00,0.97076,0.971,0.96267,0.96436,42171
04-03-2011,21:00:00,0.96436,0.96877,0.96167,0.9672,29031
04-04-2011,21:00:00,0.9672,0.96936,0.96277,0.96394,38203
04-05-2011,21:00:00,0.96394,0.96448,0.95684,0.96093,37543
04-06-2011,21:00:00,0.96093,0.96245,0.95708,0.95835,42217
04-07-2011,21:00:00,0.95835,0.9595,0.95267,0.95566,39398
04-10-2011,21:00:00,0.95566,0.95779,0.95435,0.95666,39027
04-11-2011,21:00:00,0.95666,0.96577,0.95575,0.9632,61092
04-12-2011,21:00:00,0.9632,0.96557,0.95856,0.96245,50414
04-13-2011,21:00:00,0.96245,0.96699,0.95956,0.96104,53477
04-14-2011,21:00:00,0.96104,0.96499,0.95928,0.96041,40344
04-17-2011,21:00:00,0.96041,0.97219,0.95891,0.96424,53795
04-18-2011,21:00:00,0.96424,0.96669,0.95489,0.95619,52514
04-19-2011,21:00:00,0.95619,0.95683,0.94976,0.9528,48526
04-20-2011,21:00:00,0.9528,0.9538,0.94549,0.95329,45785
04-21-2011,21:00:00,0.95329,0.95469,0.95202,0.95463,7588
04-24-2011,21:00:00,0.95463,0.95617,0.95046,0.95449,15327
04-25-2011,21:00:00,0.95449,0.95632,0.94961,0.9517,33132
04-26-2011,21:00:00,0.9517,0.95765,0.94886,0.9498,43143
04-27-2011,21:00:00,0.9498,0.95212,0.9466,0.95069,43941
04-28-2011,21:00:00,0.95069,0.95499,0.94503,0.94603,30459
05-01-2011,21:00:00,0.94603,0.95191,0.9447,0.95074,44266
05-02-2011,21:00:00,0.95074,0.95421,0.94598,0.95285,42050
05-03-2011,21:00:00,0.95285,0.9604,0.95047,0.95945,56422
05-04-2011,21:00:00,0.95945,0.97135,0.95697,0.9671,67498
05-05-2011,21:00:00,0.9671,0.9703,0.95738,0.96668,88260
05-08-2011,21:00:00,0.96668,0.96962,0.9605,0.96184,62590
05-09-2011,21:00:00,0.96184,0.96542,0.9569,0.95699,61267
05-10-2011,21:00:00,0.95699,0.96389,0.95135,0.96185,59954
05-11-2011,21:00:00,0.96185,0.96946,0.95999,0.96295,79220
05-12-2011,21:00:00,0.96295,0.97445,0.96051,0.96873,64096
05-15-2011,21:00:00,0.96873,0.97708,0.96839,0.97585,69821
05-16-2011,21:00:00,0.97585,0.9794,0.97178,0.97238,71632
05-17-2011,21:00:00,0.97238,0.97593,0.96961,0.97045,56459
05-18-2011,21:00:00,0.97045,0.97146,0.96542,0.96764,59306
05-19-2011,21:00:00,0.96764,0.97721,0.96416,0.97355,58557
05-22-2011,21:00:00,0.97355,0.98106,0.97355,0.97799,64086
05-23-2011,21:00:00,0.97799,0.98053,0.97547,0.97695,60820
05-24-2011,21:00:00,0.97695,0.98165,0.97442,0.97745,66179
05-25-2011,21:00:00,0.97745,0.98161,0.97574,0.97785,61072
05-26-2011,21:00:00,0.97785,0.97984,0.97538,0.97743,58790
05-29-2011,21:00:00,0.97743,0.97916,0.97527,0.97715,12455
05-30-2011,21:00:00,0.97715,0.97735,0.96553,0.96847,58883
05-31-2011,21:00:00,0.96847,0.97738,0.96676,0.97732,65801
06-01-2011,21:00:00,0.97732,0.981,0.97454,0.97575,72685
06-02-2011,21:00:00,0.97575,0.98524,0.97453,0.97803,65502
06-05-2011,21:00:00,0.97803,0.98177,0.97691,0.98115,58705
06-06-2011,21:00:00,0.98115,0.98115,0.97319,0.97465,62480
06-07-2011,21:00:00,0.97465,0.98209,0.97409,0.97947,59192
06-08-2011,21:00:00,0.97947,0.98132,0.9724,0.97305,62272
06-09-2011,21:00:00,0.97305,0.97972,0.97128,0.9783,59148
06-12-2011,21:00:00,0.9783,0.98013,0.9752,0.97625,53397
06-13-2011,21:00:00,0.97625,0.97728,0.96755,0.96824,53802
06-14-2011,21:00:00,0.96824,0.98293,0.9671,0.97913,66881
06-15-2011,21:00:00,0.97913,0.98986,0.97734,0.98125,74591
06-16-2011,21:00:00,0.98125,0.98695,0.97758,0.98046,66473
06-19-2011,21:00:00,0.98046,0.98499,0.97822,0.98062,41074
06-20-2011,21:00:00,0.98062,0.98066,0.97127,0.97127,58065
06-21-2011,21:00:00,0.97127,0.97538,0.9701,0.97405,56431
06-22-2011,21:00:00,0.97405,0.98245,0.97138,0.97907,72521
06-23-2011,21:00:00,0.97907,0.98869,0.97711,0.98768,59231
06-26-2011,21:00:00,0.98768,0.99132,0.98582,0.9861,56525
06-27-2011,21:00:00,0.9861,0.98848,0.98119,0.98119,58040
06-28-2011,21:00:00,0.98119,0.98268,0.96899,0.9695,64708
06-29-2011,21:00:00,0.9695,0.97032,0.9625,0.96354,58530
06-30-2011,21:00:00,0.96354,0.96513,0.95836,0.9585,46956
07-03-2011,21:00:00,0.9585,0.96187,0.9581,0.96123,26031
07-04-2011,21:00:00,0.96123,0.96428,0.95947,0.96388,43595
07-05-2011,21:00:00,0.96388,0.9695,0.96153,0.96539,51511
07-06-2011,21:00:00,0.96539,0.96669,0.95697,0.95885,54014
07-07-2011,21:00:00,0.95885,0.96656,0.95682,0.96084,49744
07-10-2011,21:00:00,0.96084,0.96959,0.96084,0.96894,60790
07-11-2011,21:00:00,0.96894,0.97794,0.96269,0.96653,82781
07-12-2011,21:00:00,0.96653,0.96693,0.95787,0.95829,64645
07-13-2011,21:00:00,0.95829,0.96167,0.95493,0.96069,70950
07-14-2011,21:00:00,0.96069,0.96244,0.95203,0.954,60971
07-17-2011,21:00:00,0.954,0.96359,0.9538,0.95974,64649
07-18-2011,21:00:00,0.95974,0.96023,0.94827,0.94995,62747
07-19-2011,21:00:00,0.94995,0.95138,0.94572,0.94758,51255
07-20-2011,21:00:00,0.94758,0.94939,0.94239,0.9434,66750
07-21-2011,21:00:00,0.9434,0.95307,0.94278,0.94857,49715
07-24-2011,21:00:00,0.94857,0.95258,0.9435,0.94746,47925
07-25-2011,21:00:00,0.94746,0.9476,0.9407,0.94455,53000
07-26-2011,21:00:00,0.94455,0.95062,0.9411,0.94987,54929
07-27-2011,21:00:00,0.94987,0.95232,0.94582,0.94935,57420
07-28-2011,21:00:00,0.94935,0.95907,0.94877,0.95543,66099
07-31-2011,21:00:00,0.95543,0.96059,0.94919,0.95725,60954
08-01-2011,21:00:00,0.95725,0.96189,0.95481,0.96124,75419
08-02-2011,21:00:00,0.96124,0.96472,0.95688,0.96219,78125
08-03-2011,21:00:00,0.96219,0.98164,0.96032,0.98159,90445
08-04-2011,21:00:00,0.98159,0.98543,0.9743,0.97777,108980
08-07-2011,21:00:00,0.97777,0.99462,0.97777,0.99457,109022
08-08-2011,21:00:00,0.99457,1.00105,0.97708,0.97738,130770
08-09-2011,21:00:00,0.97738,0.99545,0.97676,0.99501,73207
08-10-2011,21:00:00,0.99501,0.9969,0.9842,0.9842,70388
08-11-2011,21:00:00,0.9842,0.99192,0.98351,0.99054,49408
08-14-2011,21:00:00,0.99054,0.99064,0.97929,0.97929,36208
08-15-2011,21:00:00,0.97929,0.98727,0.97925,0.98244,42216
08-16-2011,21:00:00,0.98244,0.9847,0.97752,0.98083,34620
08-17-2011,21:00:00,0.98083,0.99385,0.97999,0.99059,43800
08-18-2011,21:00:00,0.99059,0.99271,0.98268,0.98855,44968
08-21-2011,21:00:00,0.98855,0.99202,0.98299,0.99054,39020
08-22-2011,21:00:00,0.99054,0.99102,0.98501,0.98739,37195
08-23-2011,21:00:00,0.98739,0.9906,0.98406,0.98725,34060
08-24-2011,21:00:00,0.98725,0.9888,0.9792,0.98832,37933
08-25-2011,21:00:00,0.98832,0.99246,0.98274,0.98302,37967
08-28-2011,21:00:00,0.98302,0.98351,0.97406,0.97723,26167
08-29-2011,21:00:00,0.97723,0.98175,0.97585,0.97797,31528
08-30-2011,21:00:00,0.97797,0.98017,0.97259,0.97779,33464
08-31-2011,21:00:00,0.97779,0.9797,0.97368,0.97708,35031
09-01-2011,21:00:00,0.97708,0.98472,0.97556,0.98413,34793
09-04-2011,21:00:00,0.98413,0.99337,0.98413,0.99156,22364
09-05-2011,21:00:00,0.99156,0.99664,0.98651,0.99058,46110
09-06-2011,21:00:00,0.99058,0.9914,0.98317,0.98328,38155
09-07-2011,21:00:00,0.98328,0.98977,0.98303,0.98958,37312
09-08-2011,21:00:00,0.98958,0.99799,0.98695,0.99604,42431
09-11-2011,21:00:00,0.99604,1.00269,0.99164,0.99279,43022
09-12-2011,21:00:00,0.99279,0.99773,0.98508,0.98586,50255
09-13-2011,21:00:00,0.98586,0.99409,0.98476,0.9894,49002
09-14-2011,21:00:00,0.9894,0.99508,0.98311,0.98372,40565
09-15-2011,21:00:00,0.98372,0.98618,0.97896,0.9796,43844
09-18-2011,21:00:00,0.9796,0.99239,0.9796,0.99082,41389
09-19-2011,21:00:00,0.99082,0.9949,0.9883,0.99277,41151
09-20-2011,21:00:00,0.99277,1.00898,0.9912,1.00822,47658
09-21-2011,21:00:00,1.00822,1.0362,1.00535,1.02858,66669
09-22-2011,21:00:00,1.02858,1.03494,1.02251,1.03004,64986
09-25-2011,21:00:00,1.03004,1.0386,1.02516,1.02516,90396
09-26-2011,21:00:00,1.02516,1.02817,1.01444,1.01944,49858
09-27-2011,21:00:00,1.01944,1.03386,1.01939,1.03359,69420
09-28-2011,21:00:00,1.03359,1.04028,1.02567,1.03605,74555
09-29-2011,21:00:00,1.03605,1.04861,1.03523,1.04833,68252
10-02-2011,21:00:00,1.04833,1.05484,1.04329,1.05479,75697
10-03-2011,21:00:00,1.05479,1.06585,1.0512,1.05143,91432
10-04-2011,21:00:00,1.05143,1.05728,1.03968,1.04024,74839
10-05-2011,21:00:00,1.04024,1.04831,1.03708,1.03714,72461
10-06-2011,21:00:00,1.03714,1.0419,1.02355,1.03797,66513
10-09-2011,21:00:00,1.03797,1.04064,1.0252,1.02641,56674
10-10-2011,21:00:00,1.02641,1.03391,1.02575,1.03015,60520
10-11-2011,21:00:00,1.03015,1.03291,1.01338,1.01725,61451
10-12-2011,21:00:00,1.01725,1.02733,1.01641,1.02099,63298
10-13-2011,21:00:00,1.02099,1.02355,1.01025,1.01045,57291
10-16-2011,21:00:00,1.01045,1.02384,1.00441,1.02361,57985
10-17-2011,21:00:00,1.02361,1.0264,1.01121,1.01429,75260
10-18-2011,21:00:00,1.01429,1.02173,1.00857,1.02059,64728
10-19-2011,21:00:00,1.02059,1.02471,1.01325,1.01549,79210
10-20-2011,21:00:00,1.01549,1.01884,1.00673,1.00865,60829
10-23-2011,21:00:00,1.00865,1.01027,1.00223,1.00414,60122
10-24-2011,21:00:00,1.00414,1.02133,0.99915,1.01678,72237
10-25-2011,21:00:00,1.01678,1.01777,1.00383,1.00428,78829
10-26-2011,21:00:00,1.00428,1.00526,0.98928,0.99111,71123
10-27-2011,21:00:00,0.99111,0.99707,0.98957,0.99231,55406
10-30-2011,21:00:00,0.99231,1.00283,0.99153,1.00071,62290
10-31-2011,21:00:00,1.00071,1.0209,0.9975,1.0204,97121
11-01-2011,21:00:00,1.0204,1.02237,1.01072,1.01365,73985
11-02-2011,21:00:00,1.01365,1.02172,1.00553,1.00679,84666
11-03-2011,21:00:00,1.00679,1.02289,1.00679,1.01659,66225
11-06-2011,22:00:00,1.01659,1.02049,1.01241,1.01272,57180
11-07-2011,22:00:00,1.01272,1.01824,1.00772,1.00881,63086
11-08-2011,22:00:00,1.00881,1.0246,1.00796,1.02454,82083
11-09-2011,22:00:00,1.02454,1.02667,1.01645,1.01699,77911
11-10-2011,22:00:00,1.01699,1.02326,1.01082,1.0124,56120
11-13-2011,22:00:00,1.0124,1.0195,1.00829,1.01689,61144
11-14-2011,22:00:00,1.01689,1.02633,1.01593,1.02115,65756
11-15-2011,22:00:00,1.02115,1.02883,1.0173,1.02452,78129
11-16-2011,22:00:00,1.02452,1.02955,1.02087,1.02943,90446
11-17-2011,22:00:00,1.02943,1.03023,1.01998,1.02733,74354
11-20-2011,22:00:00,1.02733,1.04193,1.0272,1.04019,74776
11-21-2011,22:00:00,1.04019,1.04129,1.03467,1.03834,71325
11-22-2011,22:00:00,1.03834,1.04978,1.03753,1.04875,78212
11-23-2011,22:00:00,1.04875,1.0492,1.04388,1.04692,46704
11-24-2011,22:00:00,1.04692,1.05239,1.04391,1.04958,58977
11-27-2011,22:00:00,1.04958,1.04958,1.03047,1.03427,67074
11-28-2011,22:00:00,1.03427,1.03647,1.02592,1.03185,70139
11-29-2011,22:00:00,1.03185,1.03639,1.01241,1.018,77567
11-30-2011,22:00:00,1.018,1.02233,1.01369,1.01405,65453
12-01-2011,22:00:00,1.01405,1.01957,1.00802,1.01847,55052
12-04-2011,22:00:00,1.01847,1.0194,1.01213,1.01672,58147
12-05-2011,22:00:00,1.01672,1.02075,1.00857,1.01015,60422
12-06-2011,22:00:00,1.01015,1.01332,1.00659,1.00966,56208
12-07-2011,22:00:00,1.00966,1.02354,1.00522,1.02354,72438
12-08-2011,22:00:00,1.02354,1.0263,1.01715,1.01786,82516
12-11-2011,22:00:00,1.01786,1.02857,1.01786,1.02729,74929
12-12-2011,22:00:00,1.02729,1.03495,1.02322,1.03444,82474
12-13-2011,22:00:00,1.03444,1.0424,1.03277,1.03987,75891
12-14-2011,22:00:00,1.03987,1.04058,1.03204,1.03541,82925
12-15-2011,22:00:00,1.03541,1.04073,1.02985,1.03869,77437
12-18-2011,22:00:00,1.03869,1.04158,1.0335,1.03906,76548
12-19-2011,22:00:00,1.03906,1.03938,1.02637,1.02995,81023
12-20-2011,22:00:00,1.02995,1.03103,1.02096,1.02717,88217
12-21-2011,22:00:00,1.02717,1.02819,1.02021,1.02057,78426
12-22-2011,22:00:00,1.02057,1.02222,1.01815,1.02196,50864
12-25-2011,22:00:00,1.02196,1.02389,1.01862,1.02071,5093
