datetime,AAPL,cash,commission,total,return,equity_curve,drawdown
1995-12-21,77.39676833152771,99960.06295577287,3.9000000000000004,100037.4597241044,-2.975651640646504e-06,1.000374597241042,0.0002207642197609161
1995-12-22,76.80143117904663,99960.06295577287,3.9000000000000004,100036.86438695191,-5.951142243332264e-06,1.0003686438695172,0.0002267175912857855
1995-12-26,76.35490298271179,99960.06295577287,3.9000000000000004,100036.41785875558,-4.4636364711081455e-06,1.0003641785875539,0.0002311828732490806
1995-12-27,77.0990788936615,99960.06295577287,3.9000000000000004,100037.16203466653,7.439049966695421e-06,1.0003716203466633,0.00022374111413969722
1995-12-28,76.20606422424316,99960.06295577287,3.9000000000000004,100036.26901999711,-8.926829302757788e-06,1.0003626901999692,0.00023267126083381662
1995-12-29,75.90838074684143,99960.06295577287,3.9000000000000004,100035.97133651971,-2.975755496681387e-06,1.0003597133651951,0.00023564809560783218
1996-01-02,76.50373578071594,99960.06295577287,3.9000000000000004,100036.56669155358,5.951409537185981e-06,1.0003656669155339,0.00022969454526911015
1996-01-03,76.50373578071594,99960.06295577287,3.9000000000000004,100036.56669155358,0.0,1.0003656669155339,0.00022969454526911015
1996-01-04,75.16419291496277,99960.06295577287,3.9000000000000004,100035.22714868783,-1.3390532182966375e-05,1.0003522714868762,0.0002430899739267467
1996-01-05,81.56430125236511,99960.06295577287,3.9000000000000004,100041.62725702523,6.397854555673099e-05,1.0004162725702503,0.00017908889055262556
1996-01-08,82.45734572410583,99960.06295577287,3.9000000000000004,100042.52030149697,8.926728765068503e-06,1.0004252030149678,0.0001701584458351224
1996-01-09,77.9921293258667,99960.06295577287,3.9000000000000004,100038.05508509873,-4.463318581726661e-05,1.0003805508509853,0.00021481060981765054
1996-01-10,81.56430125236511,99960.06295577287,3.9000000000000004,100041.62725702523,3.5708130505573976e-05,1.0004162725702503,0.00017908889055262556
1996-01-11,83.35039615631104,99960.06295577287,3.9000000000000004,100043.41335192918,1.785351711003358e-05,1.00043413351929,0.00016122794151307573
1996-01-12,80.67124485969543,99960.06295577287,3.9000000000000004,100040.73420063256,-2.6779886919570117e-05,1.0004073420063238,0.00018801945447921575
1996-01-15,81.2666118144989,99960.06295577287,3.9000000000000004,100041.32956758737,5.951245355850787e-06,1.0004132956758718,0.00018206578493118464
1996-01-16,82.30849504470825,99960.06295577287,3.9000000000000004,100042.37145081758,1.0414528022639757e-05,1.0004237145081738,0.00017164695262916752
1996-01-17,80.96893429756165,99960.06295577287,3.9000000000000004,100041.03189007043,-1.338993396216015e-05,1.0004103189007023,0.00018504256010065667
1996-01-18,76.05719566345215,99960.06295577287,3.9000000000000004,100036.12015143632,-4.909724081525457e-05,1.0003612015143613,0.00023415994644171434
1996-01-19,71.14550471305847,99960.06295577287,3.9000000000000004,100031.20846048593,-4.9099174807665236e-05,1.0003120846048572,0.0002832768559457577
1996-01-22,72.63389825820923,99960.06295577287,3.9000000000000004,100032.69685403108,1.4879291853509002e-05,1.0003269685403087,0.0002683929204942981
1996-01-23,75.31301975250244,99960.06295577287,3.9000000000000004,100035.37597552537,2.6782457921870062e-05,1.0003537597552516,0.00024160170555131977
1996-01-24,76.80143117904663,99960.06295577287,3.9000000000000004,100036.86438695191,1.4878850726818271e-05,1.000368643869517,0.00022671759128600755
1996-01-25,72.03855514526367,99960.06295577287,3.9000000000000004,100032.10151091813,-4.7611208757625256e-05,1.000321015109179,0.00027434635162393306
1996-01-26,72.93157577514648,99960.06295577287,3.9000000000000004,100032.99453154801,8.92734048774102e-06,1.000329945315478,0.0002654161453250481
1996-01-29,69.3594217300415,99960.06295577287,3.9000000000000004,100029.42237750291,-3.5709758183566365e-05,1.000294223775027,0.0003011376857759984
1996-01-30,65.0430679321289,99960.06295577287,3.9000000000000004,100025.106023705,-4.3150841975481136e-05,1.0002510602370478,0.00034430122375517236
1996-01-31,65.78725576400757,99960.06295577287,3.9000000000000004,100025.85021153688,7.4400104279614965e-06,1.0002585021153665,0.0003368593454364799
1996-02-01,67.57333278656006,99960.06295577287,3.9000000000000004,100027.63628855943,1.78561543717759e-05,1.000276362885592,0.0003189985752110047
1996-02-02,69.65709328651428,99960.06295577287,3.9000000000000004,100029.72004905938,2.0831847850066865e-05,1.0002972004905917,0.00029816097021129195
1996-02-05,69.65709328651428,99960.06295577287,3.9000000000000004,100029.72004905938,0.0,1.0002972004905917,0.00029816097021129195
1996-02-06,70.550137758255,99960.06295577287,3.9000000000000004,100030.61309353112,8.927791373514182e-06,1.0003061309353092,0.0002892305254937888
1996-02-07,67.27566719055176,99960.06295577287,3.9000000000000004,100027.33862296342,-3.273468457742901e-05,1.0002733862296322,0.0003219752311707236
1996-02-08,66.38261675834656,99960.06295577287,3.9000000000000004,100026.44557253121,-8.928063512381179e-06,1.0002644557253102,0.00033090573549277025
1996-02-09,66.08492732048035,99960.06295577287,3.9000000000000004,100026.14788309335,-2.9761073300216268e-06,1.0002614788309316,0.00033388262987132933
1996-02-12,67.57333278656006,99960.06295577287,3.9000000000000004,100027.63628855943,1.488016381290258e-05,1.0002763628855924,0.00031899857521056063
1996-02-13,66.9779896736145,99960.06295577287,3.9000000000000004,100027.04094544648,-5.951786276603421e-06,1.000270409454463,0.00032495200633997356
1996-02-14,65.78725576400757,99960.06295577287,3.9000000000000004,100025.85021153688,-1.1904120109429428e-05,1.000258502115367,0.0003368593454360358
1996-02-15,66.68028831481934,99960.06295577287,3.9000000000000004,100026.74324408769,8.928017596776527e-06,1.0002674324408751,0.00032792901992784174
1996-02-16,65.48956632614136,99960.06295577287,3.9000000000000004,100025.55252209901,-1.1904036361309878e-05,1.0002555252209884,0.0003398362398145949
1996-02-20,69.06172633171082,99960.06295577287,3.9000000000000004,100029.12468210458,3.571247461775506e-05,1.000291246821044,0.000304114639758879
1996-02-21,70.550137758255,99960.06295577287,3.9000000000000004,100030.61309353112,1.4879780576571022e-05,1.0003061309353094,0.00028923052549356676
1996-02-22,71.14550471305847,99960.06295577287,3.9000000000000004,100031.20846048593,5.951847503293806e-06,1.0003120846048574,0.00028327685594553564
1996-02-23,71.14550471305847,99960.06295577287,3.9000000000000004,100031.20846048593,0.0,1.0003120846048574,0.00028327685594553564
1996-02-26,70.25245428085327,99960.06295577287,3.9000000000000004,100030.31541005372,-8.92771811866755e-06,1.0003031541005354,0.0002922073602675823
1996-02-27,68.16871762275696,99960.06295577287,3.9000000000000004,100028.23167339562,-2.08310515622534e-05,1.0002823167339545,0.00031304472684845486
1996-02-28,66.08492732048035,99960.06295577287,3.9000000000000004,100026.14788309335,-2.083202179437027e-05,1.0002614788309319,0.0003338826298711073
1996-02-29,65.48956632614136,99960.06295577287,3.9000000000000004,100025.55252209901,-5.952053607316543e-06,1.0002555252209886,0.00033983623981437283
1996-03-01,64.00117874145508,99960.06295577287,3.9000000000000004,100024.06413451432,-1.4880073612721922e-05,1.0002406413451417,0.0003547201156612889
1996-03-04,62.512773275375366,99960.06295577287,3.9000000000000004,100022.57572904824,-1.4880473803602356e-05,1.000225757290481,0.0003696041703220576
1996-03-05,63.405829668045044,99960.06295577287,3.9000000000000004,100023.46878544091,8.928548241859957e-06,1.0002346878544077,0.00036067360639524537
1996-03-06,62.36392259597778,99960.06295577287,3.9000000000000004,100022.42687836885,-1.041662606504623e-05,1.000224268783687,0.0003710926771158807
1996-03-07,61.47090196609497,99960.06295577287,3.9000000000000004,100021.53385773896,-8.928203981350968e-06,1.0002153385773882,0.00038002288341476564
1996-03-08,61.91742420196533,99960.06295577287,3.9000000000000004,100021.98037997483,4.464261031067451e-06,1.000219803799747,0.00037555766105601407
1996-03-11,61.619746685028076,99960.06295577287,3.9000000000000004,100021.6827024579,-2.9761210066370225e-06,1.0002168270245777,0.00037853443622526406
1996-03-12,61.47090196609497,99960.06295577287,3.9000000000000004,100021.53385773896,-1.4881245237186036e-06,1.0002153385773884,0.0003800228834145436
1996-03-13,61.3220751285553,99960.06295577287,3.9000000000000004,100021.38503090142,-1.4879479628415737e-06,1.000213850309013,0.0003815111517899705
1996-03-14,61.02438569068909,99960.06295577287,3.9000000000000004,100021.08734146356,-2.9762579050185423e-06,1.0002108734146342,0.00038448804616875165
1996-03-15,61.619746685028076,99960.06295577287,3.9000000000000004,100021.6827024579,5.952354749982902e-06,1.0002168270245775,0.0003785344362254861
1996-03-18,62.215107679367065,99960.06295577287,3.9000000000000004,100022.27806345224,5.952319319657562e-06,1.0002227806345207,0.00037258082628222056
1996-03-19,61.3220751285553,99960.06295577287,3.9000000000000004,100021.38503090142,-8.928336447611152e-06,1.0002138503090128,0.00038151115179019257
1996-03-20,60.13133525848389,99960.06295577287,3.9000000000000004,100020.19429103135,-1.1904852844302205e-05,1.000201942910312,0.00039341855049102037
1996-03-21,59.833669662475586,99960.06295577287,3.9000000000000004,100019.89662543534,-2.976054966907782e-06,1.0001989662543518,0.0003963952064511833
1996-03-22,60.429006814956665,99960.06295577287,3.9000000000000004,100020.49196258782,5.952187240421125e-06,1.0002049196258767,0.0003904418349263139
1996-03-25,57.154542207717896,99960.06295577287,3.9000000000000004,100017.21749798059,-3.2737937426530195e-05,1.0001721749798043,0.00042318648099870515
1996-03-26,56.856852769851685,99960.06295577287,3.9000000000000004,100016.91980854272,-2.9763819201500397e-06,1.0001691980854257,0.00042616337537726423
1996-03-27,60.13133525848389,99960.06295577287,3.9000000000000004,100020.19429103135,3.273928546199123e-05,1.0002019429103122,0.0003934185504907983
1996-03-28,57.60106444358826,99960.06295577287,3.9000000000000004,100017.66402021646,-2.5297599478113497e-05,1.0001766402021632,0.00041872125863973153
1996-03-29,58.49410891532898,99960.06295577287,3.9000000000000004,100018.5570646882,8.928867520463513e-06,1.0001855706468807,0.0004097908139222284
1996-04-01,60.726696252822876,99960.06295577287,3.9000000000000004,100020.78965202569,2.232173111682556e-05,1.0002078965202557,0.00038746494054731073
1996-04-02,0.0,100019.48965202569,5.2,100019.48965202569,-1.2997297907046956e-05,1.0001948965202556,0.0004004649405473515
1996-04-03,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-04-04,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-04-08,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-04-09,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-04-10,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-04-11,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-04-12,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-04-15,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-04-16,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-04-17,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-04-18,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-04-19,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-04-22,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-04-23,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-04-24,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-04-25,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-04-26,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-04-29,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-04-30,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-01,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-02,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-03,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-06,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-07,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-08,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-09,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-10,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-13,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-14,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-15,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-16,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-17,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-20,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-21,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-22,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-23,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-24,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-28,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-29,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-30,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-05-31,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-03,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-04,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-05,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-06,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-07,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-10,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-11,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-12,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-13,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-14,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-17,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-18,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-19,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-20,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-21,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-24,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-25,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-26,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-27,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-06-28,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-01,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-02,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-03,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-05,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-08,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-09,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-10,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-11,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-12,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-15,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-16,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-17,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-18,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-19,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-22,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-23,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-24,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-25,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-26,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-29,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-30,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-07-31,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-01,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-02,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-05,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-06,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-07,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-08,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-09,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-12,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-13,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-14,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-15,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-16,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-19,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-20,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-21,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-22,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-23,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-26,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-27,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-28,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-29,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-08-30,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-03,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-04,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-05,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-06,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-09,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-10,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-11,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-12,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-13,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-16,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-17,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-18,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-19,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-20,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-23,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-24,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-25,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-26,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-27,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-09-30,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-01,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-02,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-03,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-04,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-07,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-08,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-09,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-10,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-11,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-14,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-15,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-16,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-17,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-18,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-21,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-22,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-23,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-24,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-25,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-28,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-29,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-30,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-10-31,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-11-01,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-11-04,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-11-05,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-11-06,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-11-07,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-11-08,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-11-11,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-11-12,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-11-13,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-11-14,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-11-15,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-11-18,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-11-19,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-11-20,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-11-21,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-11-22,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-11-25,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
1996-11-26,0.0,100019.48965202569,5.2,100019.48965202569,0.0,1.0001948965202556,0.0004004649405473515
